pmid,title,date,text,citations
22944687,Understanding the substrate specificity of conventional calpains,2012 Sep;393(9):853-71.,"Calpains are intracellular Ca(2+)-dependent Cys proteases that play important roles in a wide range of biological phenomena via the limited proteolysis of their substrates. Genetic defects in calpain genes cause lethality and/or functional deficits in many organisms, including humans. Despite their biological importance, the mechanisms underlying the action of calpains, particularly of their substrate specificities, remain largely unknown. Studies show that certain sequence preferences influence calpain substrate recognition, and some properties of amino acids have been related successfully to substrate specificity and to the calpains' 3D structure. The full spectrum of this substrate specificity, however, has not been clarified using standard sequence analysis algorithms, e.g., the position-specific scoring-matrix method. More advanced bioinformatics techniques were used recently to identify the substrate specificities of calpains and to develop a predictor for calpain cleavage sites, demonstrating the potential of combining empirical data acquisition and machine learning. This review discusses the calpains' substrate specificities, introducing the benefits of bioinformatics applications. In conclusion, machine learning has led to the development of useful predictors for calpain cleavage sites, although the accuracy of the predictions still needs improvement. Machine learning has also elucidated information about the properties of calpains' substrate specificities, including a preference for sequences over secondary structures and the existence of a substrate specificity difference between two similar conventional calpains, which has never been indicated biochemically.",19.0
22842200,Osteoarthritis year 2012 in review: biomarkers,2012 Dec;20(12):1451-64.,"Purpose:                    Biomarkers provide useful diagnostic information by detecting cartilage degradation in osteoarthritis (OA), reflecting disease-relevant biological activity and predicting the course of disease progression. They also serve as surrogate endpoints in the drug discovery process. The aim of this narrative review was to focus on OA biomarker-related papers published between the osteoarthritis research society international (OARSI) 2011 meeting in San Diego and the OARSI 2012 meeting in Barcelona.              Methods:                    The PubMed/MEDLINE and SciVerse Scopus bibliographic databases were searched using the keywords: 'biomarker' and 'osteoarthritis' and/or 'biomarker' and 'proteomics'.              Results:                    Ninety-eight papers were found with the keywords 'biomarker' and 'osteoarthritis'. Fifteen papers were found with the keywords 'biomarker' and 'proteomics'. Review articles were also included. The most relevant published studies focused on extracellular matrix (ECM) molecules in body fluids. Enrichment of the deamidated epitope of cartilage oligomeric matrix protein (D-COMP) suggests that OA disease progression is associated with post-translational modifications that may show specificity for particular joint sites. Fibulin-3 peptides (Fib3-1 and Fib3-2) have been proposed as potential biomarkers of OA along with follistatin-like protein 1 (FSTL1), a new serum biomarker with the capacity to reflect the severity of joint damage. The 'membrane attack complex' (MAC) component of complement has also been implicated in OA.              Conclusion:                    Novel OA biomarkers are needed for sub-clinical disease diagnosis. Proteomic techniques are beginning to yield useful data and deliver new OA biomarkers in serum and urine. Combining biochemical markers with tissue and cell imaging techniques and bioinformatics (i.e., machine learning, clustering, data visualization) may facilitate the development of biomarker combinations enabling earlier detection of OA.",42.0
22830342,Machine learning techniques and drug design,2012;19(25):4289-97.,"The interest in the application of machine learning techniques (MLT) as drug design tools is growing in the last decades. The reason for this is related to the fact that the drug design is very complex and requires the use of hybrid techniques. A brief review of some MLT such as self-organizing maps, multilayer perceptron, bayesian neural networks, counter-propagation neural network and support vector machines is described in this paper. A comparison between the performance of the described methods and some classical statistical methods (such as partial least squares and multiple linear regression) shows that MLT have significant advantages. Nowadays, the number of studies in medicinal chemistry that employ these techniques has considerably increased, in particular the use of support vector machines. The state of the art and the future trends of MLT applications encompass the use of these techniques to construct more reliable QSAR models. The models obtained from MLT can be used in virtual screening studies as well as filters to develop/discovery new chemicals. An important challenge in the drug design field is the prediction of pharmacokinetic and toxicity properties, which can avoid failures in the clinical phases. Therefore, this review provides a critical point of view on the main MLT and shows their potential ability as a valuable tool in drug design.",23.0
22784485,Distinguishing between unipolar depression and bipolar depression: current and future clinical and neuroimaging perspectives,2013 Jan 15;73(2):111-8.,"Differentiating bipolar disorder (BD) from recurrent unipolar depression (UD) is a major clinical challenge. Main reasons for this include the higher prevalence of depressive relative to hypo/manic symptoms during the course of BD illness and the high prevalence of subthreshold manic symptoms in both BD and UD depression. Identifying objective markers of BD might help improve accuracy in differentiating between BD and UD depression, to ultimately optimize clinical and functional outcome for all depressed individuals. Yet, only eight neuroimaging studies to date have directly compared UD and BD depressed individuals. Findings from these studies suggest more widespread abnormalities in white matter connectivity and white matter hyperintensities in BD than UD depression, habenula volume reductions in BD but not UD depression, and differential patterns of functional abnormalities in emotion regulation and attentional control neural circuitry in the two depression types. These findings suggest different pathophysiologic processes, especially in emotion regulation, reward, and attentional control neural circuitry in BD versus UD depression. This review thereby serves as a call to action to highlight the pressing need for more neuroimaging studies, using larger samples sizes, comparing BD and UD depressed individuals. These future studies should also include dimensional approaches, studies of at-risk individuals, and more novel neuroimaging approaches, such as connectivity analysis and machine learning. Ultimately, these approaches might provide biomarkers to identify individuals at future risk for BD versus UD and biological targets for more personalized treatment and new treatment developments for BD and UD depression.",74.0
22776068,Predicting the risk of psychosis onset: advances and prospects,2012 Nov;6(4):368-79.,"Aim:                    To conduct a systematic review of the methods and performance characteristics of models developed for predicting the onset of psychosis.              Methods:                    We performed a comprehensive literature search restricted to English articles and identified using PubMed, Medline and PsychINFO, as well as the reference lists of published studies and reviews. Inclusion criteria included the selection of more than one variable to predict psychosis or schizophrenia onset, and selection of individuals at familial risk or clinical high risk. Eighteen studies met these criteria, and we compared these studies based on the subjects selected, predictor variables used and the choice of statistical or machine learning methods.              Results:                    Quality of life and life functioning as well as structural brain imaging emerged as the most promising predictors of psychosis onset, particularly when they were coupled with appropriate dimensionality reduction methods and predictive model algorithms like the support vector machine (SVM). Balanced accuracy ranged from 100% to 78% in four studies using the SVM, and 67% to 81% in 14 studies using general linear models.              Conclusions:                    Performance of the predictive models improves with quality of life measures, life functioning measures, structural brain imaging data, as well as with the use of methods like SVM. Despite these advances, the overall performance of psychosis predictive models is still modest. In the future, performance can potentially be improved by including genetic variant and new functional imaging data in addition to the predictors that are used currently.",8.0
22752090,Risk estimation and risk prediction using machine-learning methods,2012 Oct;131(10):1639-54.,"After an association between genetic variants and a phenotype has been established, further study goals comprise the classification of patients according to disease risk or the estimation of disease probability. To accomplish this, different statistical methods are required, and specifically machine-learning approaches may offer advantages over classical techniques. In this paper, we describe methods for the construction and evaluation of classification and probability estimation rules. We review the use of machine-learning approaches in this context and explain some of the machine-learning algorithms in detail. Finally, we illustrate the methodology through application to a genome-wide association analysis on rheumatoid arthritis.",31.0
22695048,Hierarchical reinforcement learning and decision making,2012 Dec;22(6):956-62.,"The hierarchical structure of human and animal behavior has been of critical interest in neuroscience for many years. Yet understanding the neural processes that give rise to such structure remains an open challenge. In recent research, a new perspective on hierarchical behavior has begun to take shape, inspired by ideas from machine learning, and in particular the framework of hierarchical reinforcement learning. Hierarchical reinforcement learning builds on traditional reinforcement learning mechanisms, extending them to accommodate temporally extended behaviors or subroutines. The resulting computational paradigm has begun to influence both theoretical and empirical work in neuroscience, conceptually aligning the study of hierarchical behavior with research on other aspects of learning and decision making, and giving rise to some thought-provoking new findings.",39.0
22627698,Extracting biological information with computational analysis of Fourier-transform infrared (FTIR) biospectroscopy datasets: current practices to future perspectives,2012 Jul 21;137(14):3202-15.,"Applying Fourier-transform infrared (FTIR) spectroscopy (or related technologies such as Raman spectroscopy) to biological questions (defined as biospectroscopy) is relatively novel. Potential fields of application include cytological, histological and microbial studies. This potentially provides a rapid and non-destructive approach to clinical diagnosis. Its increase in application is primarily a consequence of developing instrumentation along with computational techniques. In the coming decades, biospectroscopy is likely to become a common tool in the screening or diagnostic laboratory, or even in the general practitioner's clinic. Despite many advances in the biological application of FTIR spectroscopy, there remain challenges in sample preparation, instrumentation and data handling. We focus on the latter, where we identify in the reviewed literature, the existence of four main study goals: Pattern Finding; Biomarker Identification; Imaging; and, Diagnosis. These can be grouped into two frameworks: Exploratory; and, Diagnostic. Existing techniques in Quality Control, Pre-processing, Feature Extraction, Clustering, and Classification are critically reviewed. An aspect that is often visited is that of method choice. Based on the state-of-art, we claim that in the near future research should be focused on the challenges of dataset standardization; building information systems; development and validation of data analysis tools; and, technology transfer. A diagnostic case study using a real-world dataset is presented as an illustration. Many of the methods presented in this review are Machine Learning and Statistical techniques that are extendable to other forms of computer-based biomedical analysis, including mass spectrometry and magnetic resonance.",35.0
22627610,Computational models for prediction of response to antiretroviral therapies,Apr-Jun 2012;14(2):145-53.,"This review describes the state-of-the-art in statistical, machine learning, and expert-advised computational methods for the evaluation and optimization of combination antiretroviral therapy, with respect to the virologic outcomes in HIV-1-infected patients. Currently employed methodologies are based on the paradigm for which mutations present in patient viral genotypes, selected either by treatment or already transmitted to the patient as resistant mutants, are the major drivers of virologic outcomes. Genotypic interpretation systems have been designed with the prime objective of characterizing the resistance to individual drugs, deriving scores from the association of viral genotypes with in vitro phenotypic drug susceptibility or in vivo response to treatment. Nevertheless, the very large range of possible drug combinations and of viral mutational patterns leads to an extremely complex scenario, making prediction of in vivo treatment response extremely challenging. To deal with such complexity, machine learning methods are being increasingly explored, thanks to the availability of exponentially growing HIV data bases in recent years. The combination of genotypic interpretation systems with other laboratory markers, treatment history, past clinical events, and the usage of data-driven techniques has dramatically raised the confidence in predicting virologic outcomes. A few of these systems have been implemented as free web-services, indicating ranks of suitable combination antiretroviral therapy regimens given a patient's clinical background. Future perspectives in the field foresee the extension of therapy optimization systems to newly approved antiretroviral drug targets and the prediction of other clinical outcomes, rather than the sole virologic response.",11.0
22611119,Machine learning approaches for the discovery of gene-gene interactions in disease data,2013 Mar;14(2):251-60.,"Because of the complexity of gene-phenotype relationships machine learning approaches have considerable appeal as a strategy for modelling interactions. A number of such methods have been developed and applied in recent years with some modest success. Progress is hampered by the challenges presented by the complexity of the disease genetic data, including phenotypic and genetic heterogeneity, polygenic forms of inheritance and variable penetrance, combined with the analytical and computational issues arising from the enormous number of potential interactions. We review here recent and current approaches focusing, wherever possible, on applications to real data (particularly in the context of genome-wide association studies) and looking ahead to the further challenges posed by next generation sequencing data.",26.0
22546560,Random forests for genomic data analysis,2012 Jun;99(6):323-9.,"Random forests (RF) is a popular tree-based ensemble machine learning tool that is highly data adaptive, applies to ""large p, small n"" problems, and is able to account for correlation as well as interactions among features. This makes RF particularly appealing for high-dimensional genomic data analysis. In this article, we systematically review the applications and recent progresses of RF for genomic data, including prediction and classification, variable selection, pathway analysis, genetic association and epistasis detection, and unsupervised learning.",143.0
22546255,From theory to bench experiment by computer-assisted drug design,2012;66(3):120-4.,"Tight integration of computer-assisted molecular design with practical realization by medicinal chemistry will be essential for finding next-generation drugs that are optimized for multiple pharmaceutically relevant properties. ETH Zürich has established an interdisciplinary research group devoted to exploring the potential of this scientific approach by combining expertise from pharmaceutical chemistry and computer sciences. In this article, some of the group's activities and projects are presented. A current focus is on machine-learning applications aiming at hit and lead structure identification by virtual screening and de novo design. The central concept of 'adaptive fitness landscapes' is highlighted along with practical examples from drug discovery projects.",2.0
22528508,Paradigm shift in toxicity testing and modeling,2012 Sep;14(3):473-80.,"The limitations of traditional toxicity testing characterized by high-cost animal models with low-throughput readouts, inconsistent responses, ethical issues, and extrapolability to humans call for alternative strategies for chemical risk assessment. A new strategy using in vitro human cell-based assays has been designed to identify key toxicity pathways and molecular mechanisms leading to the prediction of an in vivo response. The emergence of quantitative high-throughput screening (qHTS) technology has proved to be an efficient way to decompose complex toxicological end points to specific pathways of targeted organs. In addition, qHTS has made a significant impact on computational toxicology in two aspects. First, the ease of mechanism of action identification brought about by in vitro assays has enhanced the simplicity and effectiveness of machine learning, and second, the high-throughput nature and high reproducibility of qHTS have greatly improved the data quality and increased the quantity of training datasets available for predictive model construction. In this review, the benefits of qHTS routinely used in the US Tox21 program will be highlighted. Quantitative structure-activity relationships models built on traditional in vivo data and new qHTS data will be compared and analyzed. In conjunction with the transition from the pilot phase to the production phase of the Tox21 program, more qHTS data will be made available that will enrich the data pool for predictive toxicology. It is perceivable that new in silico toxicity models based on high-quality qHTS data will achieve unprecedented reliability and robustness, thus becoming a valuable tool for risk assessment and drug discovery.",20.0
22487041,Neural control of dopamine neurotransmission: implications for reinforcement learning,2012 Apr;35(7):1115-23.,"In the past few decades there has been remarkable convergence of machine learning with neurobiological understanding of reinforcement learning mechanisms, exemplified by temporal difference (TD) learning models. The anatomy of the basal ganglia provides a number of potential substrates for instantiation of the TD mechanism. In contrast to the traditional concept of direct and indirect pathway outputs from the striatum, we emphasize that projection neurons of the striatum are branched and individual striatofugal neurons innervate both globus pallidus externa and globus pallidus interna/substantia nigra (GPi/SNr). This suggests that the GPi/SNr has the necessary inputs to operate as the source of a TD signal. We also discuss the mechanism for the timing processes necessary for learning in the TD framework. The TD framework has been particularly successful in analysing electrophysiogical recordings from dopamine (DA) neurons during learning, in terms of reward prediction error. However, present understanding of the neural control of DA release is limited, and hence the neural mechanisms involved are incompletely understood. Inhibition is very conspicuously present among the inputs to the DA neurons, with inhibitory synapses accounting for the majority of synapses on DA neurons. Furthermore, synchronous firing of the DA neuron population requires disinhibition and excitation to occur together in a coordinated manner. We conclude that the inhibitory circuits impinging directly or indirectly on the DA neurons play a central role in the control of DA neuron activity and further investigation of these circuits may provide important insight into the biological mechanisms of reinforcement learning.",12.0
22465077,Machine learning and radiology,2012 Jul;16(5):933-51.,"In this paper, we give a short introduction to machine learning and survey its applications in radiology. We focused on six categories of applications in radiology: medical image segmentation, registration, computer aided detection and diagnosis, brain function or activity analysis and neurological disease diagnosis from fMR images, content-based image retrieval systems for CT or MRI images, and text analysis of radiology reports using natural language processing (NLP) and natural language understanding (NLU). This survey shows that machine learning plays a key role in many radiology applications. Machine learning identifies complex patterns automatically and helps radiologists make intelligent decisions on radiology data such as conventional radiographs, CT, MRI, and PET images and radiology reports. In many applications, the performance of machine learning-based automatic detection and diagnosis systems has shown to be comparable to that of a well-trained and experienced radiologist. Technology development in machine learning and radiology will benefit from each other in the long run. Key contributions and common characteristics of machine learning techniques in radiology are discussed. We also discuss the problem of translating machine learning applications to the radiology clinical setting, including advantages and potential barriers.",106.0
22458505,Decision tree models for data mining in hit discovery,2012 Apr;7(4):341-52.,"Introduction:                    Decision tree induction (DTI) is a powerful means of modeling data without much prior preparation. Models are readable by humans, robust and easily applied in real-world applications, features that are mutually exclusive in other commonly used machine learning paradigms. While DTI is widely used in disciplines ranging from economics to medicine, they are an intriguing option in pharmaceutical research, especially when dealing with large data stores.              Areas covered:                    This review covers the automated technologies available for creating decision trees and other rules efficiently, even from large datasets such as chemical libraries. The authors discuss the need for properly documented and validated models. Lastly, the authors cover several case studies in hit discovery, drug metabolism and toxicology, and drug surveillance, and compare them with other established techniques.              Expert opinion:                    DTI is a competitive and easy-to-use tool in basic research as well as in hit and drug discovery. Its strengths lie in its ability to handle all sorts of different data formats, the visual nature of the models, and the small computational effort needed for implementation in real-world systems. Limitations include lack of robustness and over-fitted models for certain types of data. As with any modeling technique, proper validation and quality measures are of utmost importance.",4.0
22410950,Finding biomarkers is getting easier,2012 Apr;21(3):631-6.,"Single biomarkers are rarely accurate. Even suites of biomarkers can give conflicting results. Ideally potent combinations of variables are isolated which accurately identify specific analytes and their level of toxicity. The search for such combinations can be done by reducing the thousands of candidate variables to the small number necessary for treatment classification. When the key variables are recognized by machine learning (ML) the results are quite surprising, given the apparent failure of other searching methods to produce good diagnostics. Proteins seem especially useful for portable field tests of a variety of adverse conditions. This review shows how ML, in particular artificial neural networks, can find potent biomarkers embedded in any type of expression data, mainly proteins in this article. A computer does multiple iterations to produce sets of proteins which systematically identify (to near 100% accuracy) the treatment classes of interest. Whether these proteins are useful in actual diagnoses is tested by presenting the computer model with unknown classes. Finding the biomarkers is getting easier but there still must be confirmation, by multivariable statistics and with field studies.",3.0
22401592,Probabilistic logic methods and some applications to biology and medicine,2012 Mar;19(3):316-36.,"For the computational analysis of biological problems-analyzing data, inferring networks and complex models, and estimating model parameters-it is common to use a range of methods based on probabilistic logic constructions, sometimes collectively called machine learning methods. Probabilistic modeling methods such as Bayesian Networks (BN) fall into this class, as do Hierarchical Bayesian Networks (HBN), Probabilistic Boolean Networks (PBN), Hidden Markov Models (HMM), and Markov Logic Networks (MLN). In this review, we describe the most general of these (MLN), and show how the above-mentioned methods are related to MLN and one another by the imposition of constraints and restrictions. This approach allows us to illustrate a broad landscape of constructions and methods, and describe some of the attendant strengths, weaknesses, and constraints of many of these methods. We then provide some examples of their applications to problems in biology and medicine, with an emphasis on genetics. The key concepts needed to picture this landscape of methods are the ideas of probabilistic graphical models, the structures of the graphs, and the scope of the logical language repertoire used (from First-Order Logic [FOL] to Boolean logic.) These concepts are interlinked and together define the nature of each of the probabilistic logic methods. Finally, we discuss the initial applications of MLN to genetics, show the relationship to less general methods like BN, and then mention several examples where such methods could be effective in new applications to specific biological and medical problems.",4.0
22394424,Annual research review: progress in using brain morphometry as a clinical tool for diagnosing psychiatric disorders,2012 May;53(5):519-35.,"Brain morphometry in recent decades has increased our understanding of the neural bases of psychiatric disorders by localizing anatomical disturbances to specific nuclei and subnuclei of the brain. At least some of these disturbances precede the overt expression of clinical symptoms and possibly are endophenotypes that could be used to diagnose an individual accurately as having a specific psychiatric disorder. More accurate diagnoses could significantly reduce the emotional and financial burden of disease by aiding clinicians in implementing appropriate treatments earlier and in tailoring treatment to the individual needs. Several methods, especially those based on machine learning, have been proposed that use anatomical brain measures and gold-standard diagnoses of participants to learn decision rules that classify a person automatically as having one disorder rather than another. We review the general principles and procedures for machine learning, particularly as applied to diagnostic classification, and then review the procedures that have thus far attempted to diagnose psychiatric illnesses automatically using anatomical measures of the brain. We discuss the strengths and limitations of extant procedures and note that the sensitivity and specificity of these procedures in their most successful implementations have approximated 90%. Although these methods have not yet been applied within clinical settings, they provide strong evidence that individual patients can be diagnosed accurately using the spatial pattern of disturbances across the brain.",8.0
22366294,Evaluating the state of the art in coreference resolution for electronic medical records,Sep-Oct 2012;19(5):786-91.,"Background:                    The fifth i2b2/VA Workshop on Natural Language Processing Challenges for Clinical Records conducted a systematic review on resolution of noun phrase coreference in medical records. Informatics for Integrating Biology and the Bedside (i2b2) and the Veterans Affair (VA) Consortium for Healthcare Informatics Research (CHIR) partnered to organize the coreference challenge. They provided the research community with two corpora of medical records for the development and evaluation of the coreference resolution systems. These corpora contained various record types (ie, discharge summaries, pathology reports) from multiple institutions.              Methods:                    The coreference challenge provided the community with two annotated ground truth corpora and evaluated systems on coreference resolution in two ways: first, it evaluated systems for their ability to identify mentions of concepts and to link together those mentions. Second, it evaluated the ability of the systems to link together ground truth mentions that refer to the same entity. Twenty teams representing 29 organizations and nine countries participated in the coreference challenge.              Results:                    The teams' system submissions showed that machine-learning and rule-based approaches worked best when augmented with external knowledge sources and coreference clues extracted from document structure. The systems performed better in coreference resolution when provided with ground truth mentions. Overall, the systems struggled in solving coreference resolution for cases that required domain knowledge.",51.0
22339582,"Computational prediction of metabolism: sites, products, SAR, P450 enzyme dynamics, and mechanisms",2012 Mar 26;52(3):617-48.,"Metabolism of xenobiotics remains a central challenge for the discovery and development of drugs, cosmetics, nutritional supplements, and agrochemicals. Metabolic transformations are frequently related to the incidence of toxic effects that may result from the emergence of reactive species, the systemic accumulation of metabolites, or by induction of metabolic pathways. Experimental investigation of the metabolism of small organic molecules is particularly resource demanding; hence, computational methods are of considerable interest to complement experimental approaches. This review provides a broad overview of structure- and ligand-based computational methods for the prediction of xenobiotic metabolism. Current computational approaches to address xenobiotic metabolism are discussed from three major perspectives: (i) prediction of sites of metabolism (SOMs), (ii) elucidation of potential metabolites and their chemical structures, and (iii) prediction of direct and indirect effects of xenobiotics on metabolizing enzymes, where the focus is on the cytochrome P450 (CYP) superfamily of enzymes, the cardinal xenobiotics metabolizing enzymes. For each of these domains, a variety of approaches and their applications are systematically reviewed, including expert systems, data mining approaches, quantitative structure-activity relationships (QSARs), and machine learning-based methods, pharmacophore-based algorithms, shape-focused techniques, molecular interaction fields (MIFs), reactivity-focused techniques, protein-ligand docking, molecular dynamics (MD) simulations, and combinations of methods. Predictive metabolism is a developing area, and there is still enormous potential for improvement. However, it is clear that the combination of rapidly increasing amounts of available ligand- and structure-related experimental data (in particular, quantitative data) with novel and diverse simulation and modeling approaches is accelerating the development of effective tools for prediction of in vivo metabolism, which is reflected by the diverse and comprehensive data sources and methods for metabolism prediction reviewed here. This review attempts to survey the range and scope of computational methods applied to metabolism prediction and also to compare and contrast their applicability and performance.",53.0
22327231,Primary prevention of sudden cardiac death of the young athlete: the controversy about the screening electrocardiogram and its innovative artificial intelligence solution,2012 Mar;33(3):428-33.,"The preparticipation screening for athlete participation in sports typically entails a comprehensive medical and family history and a complete physical examination. A 12-lead electrocardiogram (ECG) can increase the likelihood of detecting cardiac diagnoses such as hypertrophic cardiomyopathy, but this diagnostic test as part of the screening process has engendered considerable controversy. The pro position is supported by argument that international screening protocols support its use, positive diagnosis has multiple benefits, history and physical examination are inadequate, primary prevention is essential, and the cost effectiveness is justified. Although the aforementioned myriad of justifications for routine ECG screening of young athletes can be persuasive, several valid contentions oppose supporting such a policy, namely, that the sudden death incidence is very (too) low, the ECG screening will be too costly, the false-positive rate is too high, resources will be allocated away from other diseases, and manpower is insufficient for its execution. Clinicians, including pediatric cardiologists, have an understandable proclivity for avoiding this prodigious national endeavor. The controversy, however, should not be focused on whether an inexpensive, noninvasive test such as an ECG should be mandated but should instead be directed at just how these tests for young athletes can be performed in the clinical imbroglio of these disease states (with variable genetic penetrance and phenotypic expression) with concomitant fiscal accountability and logistical expediency in this era of economic restraint. This monumental endeavor in any city or region requires two crucial elements well known to business scholars: implementation and execution. The eventual solution for the screening ECG dilemma requires a truly innovative and systematic approach that will liberate us from inadequate conventional solutions. Artificial intelligence, specifically the process termed ""machine learning"" and ""neural networking,"" involves complex algorithms that allow computers to improve the decision-making process based on repeated input of empirical data (e.g., databases and ECGs). These elements all can be improved with a national database, evidence-based medicine, and in the near future, innovation that entails a Kurzweilian artificial intelligence infrastructure with machine learning and neural networking that will construct the ultimate clinical decision-making algorithm.",
22326864,Nonlinear dimensionality reduction and mapping of compound libraries for drug discovery,2012 Apr;34:108-17.,"Visualization of 'chemical space' and compound distributions has received much attraction by medicinal chemists as it may help to intuitively comprehend pharmaceutically relevant molecular features. It has been realized that for meaningful feature extraction from complex multivariate chemical data, such as compound libraries represented by many molecular descriptors, nonlinear projection techniques are required. Recent advances in machine-learning and artificial intelligence have resulted in a transfer of such methods to chemistry. We provide an overview of prominent visualization methods based on nonlinear dimensionality reduction, and highlight applications in drug discovery. Emphasis is on neural network techniques, kernel methods and stochastic embedding approaches, which have been successfully used for ligand-based virtual screening, SAR landscape analysis, combinatorial library design, and screening compound selection.",12.0
22305994,Using Support Vector Machine to identify imaging biomarkers of neurological and psychiatric disease: a critical review,2012 Apr;36(4):1140-52.,"Standard univariate analysis of neuroimaging data has revealed a host of neuroanatomical and functional differences between healthy individuals and patients suffering a wide range of neurological and psychiatric disorders. Significant only at group level however these findings have had limited clinical translation, and recent attention has turned toward alternative forms of analysis, including Support-Vector-Machine (SVM). A type of machine learning, SVM allows categorisation of an individual's previously unseen data into a predefined group using a classification algorithm, developed on a training data set. In recent years, SVM has been successfully applied in the context of disease diagnosis, transition prediction and treatment prognosis, using both structural and functional neuroimaging data. Here we provide a brief overview of the method and review those studies that applied it to the investigation of Alzheimer's disease, schizophrenia, major depression, bipolar disorder, presymptomatic Huntington's disease, Parkinson's disease and autistic spectrum disorder. We conclude by discussing the main theoretical and practical challenges associated with the implementation of this method into the clinic and possible future directions.",289.0
22293396,Chemical shift prediction for protein structure calculation and quality assessment using an optimally parameterized force field,2012 Jan;60:1-28.,"The exquisite sensitivity of chemical shifts as reporters of structural information, and the ability to measure them routinely and accurately, gives great import to formulations that elucidate the structure-chemical-shift relationship. Here we present a new and highly accurate, precise, and robust formulation for the prediction of NMR chemical shifts from protein structures. Our approach, shAIC (shift prediction guided by Akaikes Information Criterion), capitalizes on mathematical ideas and an information-theoretic principle, to represent the functional form of the relationship between structure and chemical shift as a parsimonious sum of smooth analytical potentials which optimally takes into account short-, medium-, and long-range parameters in a nuclei-specific manner to capture potential chemical shift perturbations caused by distant nuclei. shAIC outperforms the state-of-the-art methods that use analytical formulations. Moreover, for structures derived by NMR or structures with novel folds, shAIC delivers better overall results; even when it is compared to sophisticated machine learning approaches. shAIC provides for a computationally lightweight implementation that is unimpeded by molecular size, making it an ideal for use as a force field.",17.0
22286881,Predicting response to antiretroviral treatment by machine learning: the EuResist project,2012;55(2):123-7.,"For a long time, the clinical management of antiretroviral drug resistance was based on sequence analysis of the HIV genome followed by estimating drug susceptibility from the mutational pattern that was detected. The large number of anti-HIV drugs and HIV drug resistance mutations has prompted the development of computer-aided genotype interpretation systems, typically comprising rules handcrafted by experts via careful examination of in vitro and in vivo resistance data. More recently, machine learning approaches have been applied to establish data-driven engines able to indicate the most effective treatments for any patient and virus combination. Systems of this kind, currently including the Resistance Response Database Initiative and the EuResist engine, must learn from the large data sets of patient histories and can provide an objective and accurate estimate of the virological response to different antiretroviral regimens. The EuResist engine was developed by a European consortium of HIV and bioinformatics experts and compares favorably with the most commonly used genotype interpretation systems and HIV drug resistance experts. Next-generation treatment response prediction engines may valuably assist the HIV specialist in the challenging task of establishing effective regimens for patients harboring drug-resistant virus strains. The extensive collection and accurate processing of increasingly large patient data sets are eagerly awaited to further train and translate these systems from prototype engines into real-life treatment decision support tools.",13.0
22281989,Structure-based virtual screening for drug discovery: a problem-centric review,2012 Mar;14(1):133-41.,"Structure-based virtual screening (SBVS) has been widely applied in early-stage drug discovery. From a problem-centric perspective, we reviewed the recent advances and applications in SBVS with a special focus on docking-based virtual screening. We emphasized the researchers' practical efforts in real projects by understanding the ligand-target binding interactions as a premise. We also highlighted the recent progress in developing target-biased scoring functions by optimizing current generic scoring functions toward certain target classes, as well as in developing novel ones by means of machine learning techniques.",117.0
22256868,Genomic approach towards personalized anticancer drug therapy,2012 Jan;13(2):191-9.,"Stratification of patients for multidrug response is a promising strategy for cancer treatment. Genome-based prediction models have great potential for this purpose because the extent of drug sensitivity may be attributed to the heterogeneity of the underlying genetic characteristics of cancer. However, microarray data is difficult to analyze and is not reproducible. Several machine-learning algorithms have therefore been developed in a repeatable manner. Random forests algorithm, which uses an ensemble approach based on classification and regression trees, appears to be superior for predicting multidrug sensitivity. This is because ensemble methods are more effective when there are much more predictors than samples. Here, we review recent advances in the development of classification algorithms using microarray technology for prediction of anticancer sensitivity, discuss the availability of ensemble methods for prediction models, and present data regarding the identification of potential responders to FOLFOX therapy using random forests algorithm.",4.0
22246801,Resolving confusion of tongues in statistics and machine learning: a primer for biologists and bioinformaticians,2012 Feb;12(4-5):543-9.,"Bioinformatics is the field where computational methods from various domains have come together for analysis of biological data. Each domain has introduced its own specific jargon. However, in closely related domains, e.g. machine learning and statistics, concordant and discordant terminology occurs, the later can lead to confusion. This article aims to help solve the confusion of tongues arising from these two closely related domains, which are frequently used in bioinformatics. We provide a short summary of the most commonly applied machine learning and statistical approaches to data analysis in bioinformatics, i.e. classification and statistical hypothesis testing. We explain differences and similarities in common terminology used in various domains, such as precision, recall, sensitivity and true positive rate. This primer can serve as a guide to the terminology used in these fields.",
22128059,Brief review of regression-based and machine learning methods in genetic epidemiology: the Genetic Analysis Workshop 17 experience,2011;35 Suppl 1(Suppl 1):S5-11.,"Genetics Analysis Workshop 17 provided common and rare genetic variants from exome sequencing data and simulated binary and quantitative traits in 200 replicates. We provide a brief review of the machine learning and regression-based methods used in the analyses of these data. Several regression and machine learning methods were used to address different problems inherent in the analyses of these data, which are high-dimension, low-sample-size data typical of many genetic association studies. Unsupervised methods, such as cluster analysis, were used for data segmentation and, subset selection. Supervised learning methods, which include regression-based methods (e.g., generalized linear models, logic regression, and regularized regression) and tree-based methods (e.g., decision trees and random forests), were used for variable selection (selecting genetic and clinical features most associated or predictive of outcome) and prediction (developing models using common and rare genetic variants to accurately predict outcome), with the outcome being case-control status or quantitative trait value. We include a discussion of cross-validation for model selection and assessment, and a description of available software resources for these methods.",40.0
