pmid,date,citations,len_text,len_title,days_live,fulltext
30881899,2019-01-01,3,2202,84,858,personalising medicine inflammatory bowel diseasecurrent future perspectives 25% inflammatory bowel disease (ibd) presents childhood often severe extensive disease leading significant morbidity including delayed growth nutritional impairment classical approach management centred differentiation crohns disease (cd) ulcerative colitis (uc) subsequent treatment based symptoms results complications however ibd heterogeneous condition substantial variation phenotype disease course outcome whilst effective treatment exists one size fit ability predict disease course diagnosis alongside tailoring medications based response gives potential personalised approach move preemptive strategy prevent ibdrelated complications whilst simultaneously minimising side effects longterm toxicity therapy particularly relatively indolent disease potential revolutionise care earlyonset ibd personalised approaches diagnosis management become standard treatment enabling clinicians significantly alter outcomes children monogenic disease however promise discoveries genomics microbiome transcriptomics paediatric ibd yet translated clinical application vast majority patients despite opportunity presents apply data gathered diagnosis followup predict patients likely progress complicated disease respond well require additional therapy using complex mathematics innovative cuttingedge machine learning (ml) techniques gives potential use data develop personalised clinical care algorithms treat patients effectively reduce toxicity improve outcome review consider current management paediatric ibd discuss precision medicine making inroads clinical practice already examine contemporary studies applying data stratify patients explore future management may revolutionised personalisation clinical genomic multiomic data
30609719,2019-01-01,13,1326,135,858,comprehensive survey spectrum sensing cognitive radio networks: recent advances new challenges future research directions cognitive radio technology potential address shortage available radio spectrum enabling dynamic spectrum access since introduction researchers working enabling innovative technology managing radio spectrum result research field progressing rapid pace significant advances made help researchers stay abreast advances surveys tutorial papers strongly needed therefore paper aimed provide indepth survey recent advances spectrum sensing covering development inception current state beyond addition highlight efficiency limitations narrowband wideband spectrum sensing techniques well challenges involved implementation tv white spaces also discussed paper first real application cognitive radio last means least discuss future research directions survey paper designed way help new researchers field become familiar concepts spectrum sensing compressive sensing machine learning enabling technologies future networks yet help researchers improve efficiently spectrum sensing
30240882,2019-01-01,6,1625,128,858,review study: computational techniques expecting impact nonsynonymous single nucleotide variants human diseases nonsynonymous singlenucleotide variants (nssnvs) mutations create diversity effect proteins changing genotype phenotype interrupts stability alterations protein stability may cause diseases like cancer discovering nssnvs mutations useful tool diagnosing disease beginning stage many studies introduced various predicting singular consensus tools based different machine learning techniques (mlts) using diverse datasets therefore introduce current comprehensive review popular recent unique tools predict pathogenic variations metatool merge enhancing predictive power also scanned several types computational techniques stateoftheart methods predicting effect coding noncoding variants displayed protein stability predictors offer details common benchmark database variations including main predictive features used different methods finally address common fundamental criteria performance assessment predictive tools review targeted bioinformaticians attentive characterization regulatory variants geneticists molecular biologists attentive understanding nature effective role variants functional point views clinicians may hope learn variants human associated specific disease find next uncover impact underlying mechanisms
30247662,2019-01-01,14,1147,82,858,radiomics artificial intelligence precision medicine radiation therapy recently concept radiomics emerged radiation oncology novel approach solving issues precision medicine performed based multimodality medical images noninvasive fast low cost radiomics comprehensive analysis massive numbers medical images order extract large number phenotypic features (radiomic biomarkers) reflecting cancer traits explores associations features patients prognoses order improve decisionmaking precision medicine individual patients stratified subtypes based radiomic biomarkers contain information cancer traits determine patients prognosis machinelearning algorithms ai boosting powers radiomics prediction prognoses factors associated treatment strategies survival time recurrence adverse events subtypes therefore radiomic approaches combination ai may potentially enable practical use precision medicine radiation therapy predicting outcomes toxicity individual patients
31673712,2019-01-01,0,1094,107,858,advances datadriven responses preventing spread antibiotic resistance across healthcare settings among urgent serious threats public health 7 antibioticresistant bacterial infections predominately acquired healthcare delivery emerging field healthcare epidemiology focused preventing health careassociated infections antibioticresistant bacteria incorporates data patient transfers patient movements within facilities analytic field used help public health professionals identify best opportunities prevention different analytic approaches draw uses big data explored help target use limited public health resources leverage expertise enact effective policy maximize impact populationlevel health following recent advances datadriven responses preventing spread antibiotic resistance across healthcare settings summarized: leveraging big data machine learning integration advances tracking patient movement highlighting value coordinating response across institutions within region
30367497,2019-01-01,58,704,54,858,deep learning medical imaging radiation therapy goals review paper deep learning (dl) medical imaging radiation therapy (a) summarize achieved date; (b) identify common unique challenges strategies researchers taken address challenges; (c) identify promising avenues future terms applications well technical innovations introduce general principles dl convolutional neural networks survey five major areas application dl medical imaging radiation therapy identify common themes discuss methods dataset expansion conclude summarizing lessons learned remaining challenges future directions
30414395,2019-01-01,5,1498,133,858,"human computational models atopic dermatitis: review perspectives expert panel international eczema council atopic dermatitis (ad) prevalent disease worldwide associated systemic comorbidities representing significant burden patients families society therapeutic options ad remain limited part lack wellcharacterized animal models increasing interest developing experimental approaches study pathogenesis human ad vivo vitro silico better define pathophysiologic mechanisms identify novel therapeutic targets biomarkers predict therapeutic response review critically appraises range models including genetic mutations relevant ad experimental challenge human skin vivo tissue culture models integration ""omics"" data sets development predictive computational models although one individual model recapitulates complex ad pathophysiology review highlights insights gained key elements cutaneous biology molecular pathways therapeutic target identification approach recent developments computational analysis including application machine learning systems approach data integration predictive modeling highlight applicability methods ad subclassification (endotyping) therapy development precision medicine predictive modeling highlight knowledge gaps inform refinement biological models support new experimental systems approaches ad"
30520975,2019-01-01,13,1197,103,858,computer visionbased phenotyping improvement plant productivity: machine learning perspective employing computer vision extract useful information images videos becoming key technique identifying phenotypic changes plants review emerging aspects computer vision automated plant phenotyping recent advances image analysis empowered machine learningbased techniques including convolutional neural networkbased modeling expanded application assist highthroughput plant phenotyping combinatorial use multiple sensors acquire various spectra allowed us noninvasively obtain series datasets including related development physiological responses plants throughout life automated phenotyping platforms accelerate elucidation gene functions associated traits model plants controlled conditions remote sensing techniques image collection platforms unmanned vehicles tractors also emerging largescale field phenotyping crop breeding precision agriculture computer visionbased phenotyping play significant roles nowcasting forecasting plant traits modeling genotype/phenotype relationships
31213198,2019-01-01,2,1174,96,858,analysis collagen spatial structure using multiphoton microscopy machine learning methods pathogenesis many diseases associated changes collagen spatial structure traditionally 3d structure collagen biological tissues analyzed using histochemistry immunohistochemistry magnetic resonance imaging xradiography present multiphoton microscopy (mpm) commonly used study structure biological tissues mpm high spatial resolution comparable histological analysis used direct visualization collagen spatial structure large volume data accumulated due high spatial resolution mpm special analytical methods used identification informative features images quantitative evaluation relationship features pathological processes resulting destruction collagen structure describe current approaches achievements identification informative features mpm images collagen biological tissues well development basis algorithms computeraided classification collagen structures using machine learning type artificial intelligence methods
30286415,2019-01-01,15,2256,103,858,systematic metareview predictors antidepressant treatment outcome major depressive disorder introduction: heterogeneity symptoms complex etiology depression pose significant challenge personalization treatment meanwhile current application generic treatment approaches patients vastly differing biological clinical profiles far optimal conduct metareview identify predictors response antidepressant therapy order select robust input features machine learning models treatment response machine learning models allow us learn associations patient features treatment response predictive value individual patient level; learning optimized selecting highquality input features model current research difficult directly apply clinic machine learning models built using knowledge gleaned current research may become useful clinical tools methods: embase medline/pubmed online databases searched january 1996 august 2017 using combination mesh terms keywords identify relevant literature reviews identified total 1909 articles wherein 199 articles met inclusion criteria results: array genetic immune endocrine neuroimaging sociodemographic symptombased predictors treatment response extracted varying widely clinical utility limitations: due heterogeneous sample sizes effect sizes publication biases methodological disparities across reviews could accurately assess strength directionality every predictor conclusion: notwithstanding cautious interpretation results identified multitude predictors used formulate priori hypotheses regarding input features computational model highlight importance largescale research initiatives clinically accessible biomarkers well need replication studies current findings addition provide recommendations future improvement standardization research efforts field
30293864,2019-01-01,2,1510,137,858,review microelectrode recording selection features machine learning deep brain stimulation surgery parkinsons disease objective: study seeks systematically review selection features algorithms machine learning automation deep brain stimulation surgery (dbs) parkinsons disease assist consolidating current knowledge accuracy levels allow greater understanding research performed automating process could lead improved clinical outcomes methods: systematic literature review search conducted studies utilized machine learning dbs parkinsons disease results: ten studies identified 2006 utilizing machine learning dbs surgery parkinsons disease different combinations spike independent spike dependent features utilized different machine learning algorithms attempt delineate subthalamic nucleus (stn) surrounding structures conclusion: stateoftheart algorithms achieve good accuracy error rates relatively short computing time however currently achievable accuracy sufficiently robust enough clinical practice moreover research required identifying subterritories stn significance: comprehensive summary current machine learning algorithms discriminate stn adjacent structures dbs surgery parkinsons disease
30621101,2019-01-01,6,1309,78,858,appraisal lung nodules automatic classification algorithms ct images lung cancer one deadly diseases around world representing 26% cancers 2017 fiveyear cure rate 18% despite great progress recent diagnosis treatment diagnosis lung nodule classification key step especially since automatic classification help clinicians providing valuable opinion modern computer vision machine learning technologies allow fast reliable ct image classification research area become hot high efficiency labor saving paper aims draw systematic review state art automatic classification lung nodules research paper covers published works selected web science ieeexplore dblp databases june 2018 paper critically reviewed based objective methodology research dataset performance evaluation mainstream algorithms conveyed generic structures summarized work reveals lung nodule classification based deep learning becomes dominant excellent performance concluded consistency research objective integration data deserves attention moreover collaborative works among developers clinicians parties strengthened
29885419,2019-02-01,11,1381,57,827,"secondary brain injury: predicting preventing insults mortality severe disability affects majority patients severe traumatic brain injury (tbi) adherence brain trauma foundation guidelines overall improved outcomes; however traditional well novel interventions towards intracranial hypertension secondary brain injury come scrutiny series negative randomized controlled trials fact would unfair say single major breakthrough management severe tbi last two decades one plausible hypothesis aforementioned failures time treatment initiated neuroprotection physiologic optimization irreversible brain injury already set others recently developed predictive models based machine learning continuous time series intracranial pressure partial brain tissue oxygenation models provide accurate predictions physiologic crises events timely fashion offering opportunity earlier application targeted interventions article review rationale prediction discuss available predictive models examples offer suggestions future prospective testing conjunction preventive clinical algorithms article part special issue entitled ""novel treatments traumatic brain injury"""
31198073,2019-02-01,0,1486,94,827,review computeraided recent developments automatic detection diabetic retinopathy diabetic retinopathy serious microvascular disorder might result loss vision blindness seriously damages retinal blood vessels reduces lightsensitive inner layer eye due manual inspection retinal fundus images diabetic retinopathy detect morphological abnormalities microaneurysms (mas) exudates (exs) haemorrhages (hms) inter retinal microvascular abnormalities (irma) difficult time consuming process order avoid regular followup screening process early automatic diabetic retinopathy detection necessary paper discusses various methods analysing automatic retinopathy detection classification different grading based severity levels addition retinal blood vessel detection techniques also discussed ultimate detection diagnostic procedure proliferative diabetic retinopathy furthermore paper elaborately discussed systematic review accessed authors various publicly available databases collected different medical sources survey metaanalysis several methods diabetic feature extraction segmentation various types classifiers used evaluate system performance metrics diagnosis dr survey helpful technical persons researchers want focus enhancing diagnosis system would powerful real life
30689359,2019-02-01,9,1944,73,827,metaanalysis nanoparticle cytotoxicity via datamining literature developing predictive modeling frameworks potential cytotoxicity engineered nanoparticles critical environmental health risk analysis complexity heterogeneity available data potential risks nanoparticles addition interdependency relevant influential attributes makes challenging develop generalization nanoparticle toxicity behavior lack systematic approaches investigate risks adds uncertainties variability body literature limits generalizability existing studies developed rigorous approach assembling published evidence cytotoxicity several organic inorganic nanoparticles unraveled hidden relationships targeted original publications used machine learning approach employs decision trees together feature selection algorithms ( eg gain ratio) analyze set published nanoparticle cytotoxicity sample data (2896 samples) specific studies selected specified nanoparticle cell screening methodrelated attributes resultant decisiontree classifiers sufficiently simple accurate high prediction power widely applicable spectrum nanoparticle cytotoxicity settings among several influential attributes show cytotoxicity nanoparticles primarily predicted nanoparticle material chemistry followed nanoparticle concentration size cell type cytotoxicity screening indicator overall study indicates following rigorous transparent methodological experimental approaches parallel continuous addition data set developed using approach offer higher predictive power accuracy uncover hidden relationships results obtained study help focus future studies develop nanoparticles safe design
30815461,2019-02-01,1,1700,100,827,blood pressure assessment differential pulse transit time deep learning: proof concept background: modern clinical environments laden technology devices continuously gathering physiological data patients especially true critical care environments lifesaving decisions may made basis signals monitoring devices hemodynamic monitoring essential dialysis surgery critically ill patients severe patients blood pressure normally assessed catheter invasive procedure may result adverse effects blood pressure also monitored noninvasively different methods data used continuous assessment pressure using machine learning methods previous studies found pulse transit time related blood pressure short paper propose study feasibility implementing datadriven model based restricted boltzmann machine artificial neural networks delivering first proof concept validity viability method blood pressure prediction based models summary key messages: severe patients (eg dialysis surgery critically ill) blood pressure normally assessed invasive catheters alternatively noninvasive methods also developed monitorization data obtained noninvasive measurements used continuous assessment pressure using machine learning methods study restricted boltzmann machine artificial neural network used present first proof concept validity viability method blood pressure prediction
30594306,2019-02-01,16,919,29,827,toxicogenomics: 2020 vision toxicogenomics (tgx) contributed significantly toxicology great potential support moves towards animalfree approaches regulatory decision making discuss vitro tgx systems potential impact risk assessment raise awareness rapid advancement genomics technologies generates novel genomics features essential enhanced risk assessment specifically emphasize importance reproducibility utilizing tgx regulatory setting also highlight role machine learning (particularly deep learning) developing tgxbased predictive models lastly touch topics tgx approaches could facilitate adverse outcome pathways (aop) development enhance readacross strategies regulatory application finally summarize current efforts develop tgx risk assessment set remaining challenges
30720708,2019-02-01,0,1383,39,827,skin sensitization testingwhats next increasing demand alternative vitro methods replace animal testing succeed new methods required least accurate existing vivo tests however skin sensitization complex process requiring coordinated tightly regulated interactions variety cells molecules consequently considerable difficulty reproducing level biological complexity vitro result development nonanimal methods posed major challenge however use relevant biological system high information content whole genome expression comprehensive bioinformatics assays complex biological processes achieved propose genomic allergen rapid detection (gard™) assay developed create holistic datadriven vitro model high informational content could example based genomic expression mature human dendritic cell line stateoftheart machine learning techniques gard™ today accurately predict skin sensitizers correctly categorize skin sensitizing potency consequently utilizing advanced processing tools combination high information genomic proteomic data take next step toward alternative methods predictive accuracy todays vivo methodsand beyond
30736374,2019-02-01,19,1521,128,827,role movement analysis diagnosing monitoring neurodegenerative conditions: insights gait postural control quantifying gait postural control adds valuable information aids understanding neurological conditions motor symptoms predominate cause considerable functional impairment diseasespecific clinical scales exist; however often susceptible subjectivity lack sensitivity identifying subtle gait postural impairments prodromal cohorts longitudinally document disease progression numerous devices available objectively quantify range measurement outcomes pertaining gait postural control; however efforts required standardise harmonise approaches specific neurological condition clinical assessment tools urgently needed address number unmet needs neurological practice namely include timely accurate diagnosis; disease stratification; risk prediction; tracking disease progression; decision making intervention optimisation maximising therapeutic response (such medication selection disease staging targeted support) using recent examples research across range relevant neurological conditionsincluding parkinsons disease ataxia dementiawe illustrate evidence supports progress unmet clinical needs summarise novel big data approaches utilise data mining machine learning techniques improve disease classification risk prediction conclude recommendations future direction
30502096,2019-02-01,4,1368,92,827,artificial intelligence machine learning | applications musculoskeletal physiotherapy introduction: artificial intelligence (ai) field mathematical engineering potential enhance healthcare new care delivery strategies informed decision making facilitation patient engagement machine learning (ml) form narrow artificial intelligence used automate decision making make predictions based upon patient data purpose: review outlines key applications supervised unsupervised machine learning musculoskeletal medicine; diagnostic imaging patient measurement data clinical decision support current literature base examined identify areas ml performs equal accurately human levels implications: potential apparent intelligent machines enhance various areas physiotherapy practice automization tasks involve data analysis classification prediction changes service provision applications ml encourage physiotherapists increase awareness experiences emerging technologies data literacy component professional development plans assist physiotherapists application ml preparation information technology systems use techniques
30760912,2019-02-01,44,807,76,827,deep learning process understanding datadriven earth system science machine learning approaches increasingly used extract patterns insights everincreasing stream geospatial data current approaches may optimal system behaviour dominated spatial temporal context rather amending classical machine learning argue contextual cues used part deep learning (an approach able extract spatiotemporal features automatically) gain process understanding earth system science problems improving predictive ability seasonal forecasting modelling longrange spatial connections across multiple timescales example next step hybrid modelling approach coupling physical process models versatility datadriven machine learning
30779785,2019-02-01,14,1435,106,827,applications artificial neural networks health care organizational decisionmaking: scoping review health care organizations leveraging machinelearning techniques artificial neural networks (ann) improve delivery care reduced cost applications ann diagnosis wellknown; however ann increasingly used inform health care management decisions provide seminal review applications ann health care organizational decisionmaking screened 3397 articles six databases coverage health administration computer science business administration extracted study characteristics aim methodology context (including level analysis) 80 articles meeting inclusion criteria articles published 19972018 originated 24 countries plurality papers (26 articles) published authors united states types ann used included ann (36 articles) feedforward networks (25 articles) hybrid models (23 articles); reported accuracy varied 50% 100% majority ann informed decisionmaking micro level (61 articles) patients health care providers fewer ann deployed intraorganizational (meso level 29 articles) system policy interorganizational (macro level 10 articles) decisionmaking review identifies key characteristics drivers market uptake ann health care organizational decisionmaking guide adoption technique
30774271,2019-02-01,12,1186,84,827,functional gastrointestinal disorders gutbrain axis: future hold despite high prevalence lack understanding exact pathophysiology functional gastrointestinal disorders restricted us symptomatic diagnostic tools therapies complex mechanisms underlying disturbances bidirectional communication gastrointestinal tract brain vital role pathogenesis key understanding disease phenomenon although come long way understanding complex disorders help studies animals especially rodents need studies humans especially identify therapeutic targets review study looks anatomical features gutbrain axis order discuss different factors underlying molecular mechanisms may role pathogenesis functional gastrointestinal disorders molecules receptors targeted future studies possible therapeutic interventions article also discusses potential role artificial intelligence machine learning possible role understanding scientifically challenging disorders
30718453,2019-02-01,10,1508,86,827,neurodevelopmental heterogeneity computational approaches understanding autism recent years emerging field computational psychiatry impelled use machine learning models means understand pathogenesis multiple clinical disorders paper discuss autism spectrum disorder (asd) continues diagnosed context complex neurodevelopmental heterogeneity review machine learning approaches streamline asds diagnostic methods discern similarities differences comorbid diagnoses follow developmentally variable outcomes supervised machine learning models classification outcome unsupervised approaches identify new dimensions subgroups discussed provide illustrative example computational analytic methods longitudinal design improve inferential ability detect early dysfunctional behaviors may may reach threshold levels formal diagnoses specifically unsupervised machine learning approach anomaly detection used illustrate community samples may utilized investigate early autism risk multidimensional features outcome variables asd symptoms challenges static within individuals across development computational approaches present promising method elucidate subgroups etiological contributions phenotype alternative developmental courses interactions biomedical comorbidities predict potential responses therapeutic interventions
30614150,2019-02-01,1,1339,91,827,automated techniques blood vessels segmentation fundus retinal images: review retina interior part humans eye vital role vision digital image captured fundus camera useful analyze abnormalities retina especially retinal blood vessels get information blood vessels fundus retinal image precise accurate vessels segmentation image required segmented blood vessel image beneficial detect retinal diseases many automated techniques widely used retinal vessels segmentation primary element computerized diagnostic systems retinal diseases automatic vessels segmentation may lead challenging task presence lesions abnormalities paper briefly describes various publicly available retinal image databases various machine learning techniques state art exhibited researchers proposed several vessel segmentation methods based supervised supervised techniques evaluated results mostly publicly datasets digital retinal images vessel extraction structured analysis retina comprehensive review existing supervised unsupervised vessel segmentation techniques algorithms presented describes philosophy algorithm review useful readers future research
30599797,2019-02-01,2,879,91,827,corticolimbic connectivity possible biomarker bipolar disorder: frontolimbic network suggested key circuitry pathophysiology maintenance bipolar disorder past decade disrupted connectivity within prefrontallimbic structures identified promising candidate biomarker disorder areas covered: review authors examine current literature terms structural functional effective connectivity bipolar disorder integrating recent findings imaging genetics machine learning paper profiles current knowledge identifies future perspectives provide reliable usable neuroimaging biomarkers bipolar psychopathology clinical practice expert opinion: replication translation acquired knowledge useful usable tools represents one current greatest challenges biomarker research applied psychiatry
30872992,2019-02-01,16,2452,96,827,machine learning amyotrophic lateral sclerosis: achievements pitfalls future directions background: amyotrophic lateral sclerosis (als) relentlessly progressive neurodegenerative condition limited therapeutic options present survival symptom onset ranges 3 5 years depending genetic demographic phenotypic factors despite tireless research efforts core etiology disease remains elusive drug development efforts confounded lack accurate monitoring markers disease heterogeneity latestage recruitment pharmaceutical trials inclusion phenotypically admixed patient cohorts key barriers successful clinical trials machine learning (ml) models large international data sets offer unprecedented opportunities appraise candidate diagnostic monitoring prognostic markers accurate patient stratification welldefined prognostic categories another aspiration emerging classification staging systems methods: objective paper comprehensive systematic critical review ml initiatives als date potential research clinical pharmacological applications focus review provide dual clinicalmathematical perspective recent advances future directions field another objective paper frank discussion pitfalls drawbacks specific models highlighting shortcomings existing studies provide methodological recommendations future study designs results: despite considerable sample size limitations ml techniques already successfully applied als data sets number promising diagnosis models proposed prognostic models tested using core clinical variables biological neuroimaging data models also offer patient stratification opportunities future clinical trials despite enormous potential ml als research statistical assumptions often violated choice specific statistical models seldom justified constraints ml models rarely enunciated conclusions: mathematical perspective main barrier development validated diagnostic prognostic monitoring indicators stem limited sample sizes combination multiple clinical biofluid imaging biomarkers likely increase accuracy mathematical modeling contribute optimized clinical trial designs
30610579,2019-02-01,13,2055,85,827,"precision medicine review: rare driver mutations biophysical classification biophysical principles help precision medicine identify rare driver mutations major tenet pragmatic approaches precision oncology pharmacology driver mutations frequent however frequency statistical attribute mechanistic one rare mutations also act mechanism discuss ""latent driver"" mutations may also follow route ""helper"" mutations review biophysics provides mechanistic guidelines extend precision medicine outline principles strategies especially focusing mutations drive cancer biophysics contributed profoundly deciphering biological processes however driven data science precision medicine skirted major tenets data science embodies genomics tissue cellspecific expression levels making capable defining genome systemswide molecular disease signatures classifies cancer driver genes/mutations affected pathways associated protein structural data guide drug discovery biophysics complements data science considers structures heterogeneous ensembles explains mutational variants signal distinct pathways allonetwork drugs harnessed biophysics clarifies one mutationfrequent rarecan affect multiple phenotypic traits populating conformations favor interactions network modules also suggests identify mutations signaling consequences biophysics offers principles strategies help precision medicine push boundaries transform insight biological processes practice personalized medicine contrast ""phenotypic drug discovery"" capitalizes physiological cellular conditions firstinclass drug discovery may capture proper molecular variant variants protein express one phenotype phenotype encoded several variants"
30820462,2019-02-01,19,731,77,827,artificial intelligence precision oncology: beyond patient stratification datadriven identification disease states treatment options crucial challenge precision oncology artificial intelligence (ai) offers unique opportunities enhancing predictive capabilities lab clinic ai including bestknown branch research machine learning significant potential enable precision oncology well beyond relatively wellknown pattern recognition applications supervised classification singlesource omics imaging datasets perspective highlights key advances challenges direction furthermore argues ais scope depth research need expanded achieve groundbreaking progress precision oncology
30097794,2019-02-01,32,1146,102,827,"machine learning feature selection drug response prediction precision oncology applications indepth modeling complex interplay among multiple omics data measured cancer cell lines patient tumors providing new opportunities toward identification tailored therapies individual cancer patients supervised machine learning algorithms increasingly applied omics profiles enable integrative analyses among highdimensional data sets well personalized predictions therapy responses using multiomics panels responsepredictive biomarkers identified feature selection crossvalidation however technical variability frequent missingness input ""big data"" require application dedicated data preprocessing pipelines often lead loss information compressed view biological signal describe stateoftheart machine learning methods anticancer drug response modeling prediction give perspective opportunities make better use highdimensional multiomics profiles along knowledge cancer pathways targeted anticancer compounds predicting phenotypic responses"
30523919,2019-02-01,23,1419,70,827,comprehensive review eegbased braincomputer interface paradigms advances brain science computer technology past decade led exciting developments braincomputer interface (bci) thereby making bci top research area applied science renaissance bci opens new methods neurorehabilitation physically disabled people (eg paralyzed patients amputees) patients brain injuries (eg stroke patients) recent technological advances wireless recording machine learning analysis realtime temporal resolution increased interest electroencephalographic (eeg) based bci approaches many bci studies focused decoding eeg signals associated wholebody kinematics/kinetics motor imagery various senses thus need understand various experimental paradigms used eegbased bci systems moreover given many available options essential choose appropriate bci application properly manipulate neuroprosthetic neurorehabilitation device current review evaluates eegbased bci paradigms regarding advantages disadvantages variety perspectives paradigm various eeg decoding algorithms classification methods evaluated applications paradigms targeted patients summarized finally potential problems eegbased bci systems discussed possible solutions proposed
30815459,2019-02-01,7,2053,81,827,"societal issues concerning application artificial intelligence medicine background: medicine becoming increasingly datacentred discipline beyond classical statistical approaches artificial intelligence (ai) particular machine learning (ml) attracting much interest analysis medical data argued ai experiencing fast process commodification characterization correctly reflects current process industrialization ai reach society therefore societal issues related use ai ml ignored longer certainly medical domain societal issues may take many forms entail design models humancentred perspective incorporating humanrelevant requirements constraints brief paper discuss number specific issues affecting use ai ml medicine fairness privacy anonymity explainability interpretability also broader societal issues ethics legislation reckon relevant aspects consider order achieve objective fostering acceptance ai mlbased technologies well comply evolving legislation concerning impact digital technologies ethically privacy sensitive matters specific goal reflect topics affect medical applications ai ml paper includes contents ""2nd meeting science dialysis: artificial intelligence"" organized bellvitge university hospital barcelona spain summary key messages: ai ml attracting much interest medical community key approaches knowledge extraction data approaches increasingly colonizing ambits social impact medicine healthcare issues social relevance impact medicine healthcare include (although limited to) fairness explainability privacy ethics legislation"
29994486,2019-02-01,18,1581,67,827,natural language processing ehrbased computational phenotyping article reviews recent advances applying natural language processing (nlp) electronic health records (ehrs) computational phenotyping nlpbased computational phenotyping numerous applications including diagnosis categorization novel phenotype discovery clinical trial screening pharmacogenomics drugdrug interaction (ddi) adverse drug event (ade) detection well genomewide phenomewide association studies significant progress made algorithm development resource construction computational phenotyping among surveyed methods welldesigned keyword search rulebased systems often achieve good performance however construction keyword rule lists requires significant manual effort difficult scale supervised machine learning models favored capable acquiring classification patterns structures data recently deep learning unsupervised learning received growing attention former favored performance latter ability find novel phenotypes integrating heterogeneous data sources become increasingly important shown promise improving model performance often better performance achieved combining multiple modalities information despite many advances challenges opportunities remain nlpbased computational phenotyping including better model interpretability generalizability proper characterization feature relations clinical narratives
30783371,2019-02-01,5,1175,55,827,artificial intelligence medical imaging liver artificial intelligence (ai) particularly deep learning algorithms gaining extensive attention excellent performance imagerecognition tasks automatically make quantitative assessment complex medical image characteristics achieve increased accuracy diagnosis higher efficiency ai widely used getting increasingly popular medical imaging liver including radiology ultrasound nuclear medicine ai assist physicians make accurate reproductive imaging diagnosis also reduce physicians workload article illustrates basic technical knowledge ai including traditional machine learning deep learning algorithms especially convolutional neural networks clinical application medical imaging liver diseases detecting evaluating focal liver lesions facilitating treatment predicting liver treatment response conclude machineassisted medical services promising solution future liver medical care lastly discuss challenges future directions clinical application deep learning techniques
30182201,2019-02-01,17,751,82,827,machine learning: applications artificial intelligence imaging diagnosis machine learning (ml) form artificial intelligence placed transform twentyfirst century rapid recent progress underlying architecture algorithms growth size datasets led increasing computer competence across range fields include driving vehicle language translation chatbots beyond human performance complex board games go review fundamentals algorithms behind machine learning highlight specific approaches learning optimisation summarise applications ml medicine particular showcase recent diagnostic performances caveats fields dermatology radiology pathology general microscopy
30671672,2019-02-01,12,1574,130,827,translating cancer genomics precision medicine artificial intelligence: applications challenges future perspectives field cancer genomics broad availability genetic information offered nextgeneration sequencing technologies rapid growth biomedical publication led advent bigdata era integration artificial intelligence (ai) approaches machine learning deep learning natural language processing (nlp) tackle challenges scalability high dimensionality data transform big data clinically actionable knowledge expanding becoming foundation precision medicine paper review current status future directions ai application cancer genomics within context workflows integrate genomic analysis precision cancer care existing solutions ai limitations cancer genetic testing diagnostics variant calling interpretation critically analyzed publicly available tools algorithms key nlp technologies literature mining evidencebased clinical recommendations reviewed compared addition present paper highlights challenges ai adoption digital healthcare regard data requirements algorithmic transparency reproducibility realworld assessment discusses importance preparing patients physicians modern digitized healthcare believe ai remain main driver healthcare transformation toward precision medicine yet unprecedented challenges posed addressed ensure safety beneficial impact healthcare
30667309,2019-02-01,8,627,109,827,new frontiers: update computeraided diagnosis breast imaging age artificial intelligence objective: purpose article compare traditional versus machine learningbased computeraided detection (cad) platforms breast imaging focus mammography underscore limitations traditional cad highlight potential solutions new cad systems development future conclusion: cad development breast imaging undergoing paradigm shift based vast improvement computing power rapid emergence advanced deep learning algorithms heralding new systems may hold real potential improve clinical care
30815458,2019-02-01,5,2099,106,827,progress development challenges use artificial kidneys wearable dialysis devices background: renal transplantation treatment choice chronic kidney disease (ckd) patients shortage kidneys disabling medical conditions patients suffer make dialysis essential since dialysis drastically affects patients lifestyle great expectations development wearable artificial kidneys although use currently impeded major concerns safety hand dialysis patients hemodynamic instability usually tolerate intermittent dialysis therapy inability adapt changing scenario unforeseen events thus development novel wearable dialysis devices improvement clinical tolerance need contributions new branches engineering artificial intelligence (ai) machine learning (ml) realtime analysis equipment alarms dialysis parameters patientrelated data realtime feedback response technologies endowed abilities normally associated human intelligence learning problem solving human speech understanding planning decisionmaking examples common applications ai visual perception (computer vision) speech recognition language translation review discuss recent progresses area dialysis challenges use ai development artificial kidneys summary key messages: emerging technologies derived ai ml electronics robotics offer great opportunities dialysis therapy much innovation needed achieve smart dialysis machine able analyze understand changes patient homeostasis respond appropriately real time great efforts made fields tissue engineering regenerative medicine provide alternative cellbased approaches treatment renal failure including bioartificial renal systems implantation bioengineered kidney constructs
