pmid,date,citations,len_text,len_title,days_live,fulltext
33185950,2020-11-01,4,1700,102,188,"['analyt', 'artifici', 'intellig', 'advanc', 'treatment', 'acut', 'respiratori', 'distress', 'syndrom', 'artifici', 'intellig', '(ai)', 'found', 'way', 'clinic', 'studi', 'era', 'big', 'data', 'acut', 'respiratori', 'distress', 'syndrom', '(ards)', 'acut', 'lung', 'injuri', '(ali)', 'clinic', 'syndrom', 'encompass', 'heterogen', 'popul', 'manag', 'heterogen', 'patient', 'popul', 'big', 'challeng', 'clinician', 'accumul', 'ali', 'dataset', 'publicli', 'avail', 'knowledg', 'could', 'discov', 'sophist', 'analyt', 'review', 'literatur', 'big', 'data', 'analyt', 'understand', 'role', 'ai', 'improv', 'care', 'patient', 'ali/ard', 'mani', 'studi', 'util', 'electron', 'medic', 'record', '(emr)', 'data', 'identif', 'prognost', 'ard', 'patient', 'increas', 'number', 'ard', 'clinic', 'trial', 'data', 'open', 'public', 'secondari', 'analysi', 'combin', 'dataset', 'provid', 'power', 'way', 'find', 'solut', 'clinic', 'question', 'new', 'perspect', 'ai', 'techniqu', 'classif', 'regress', 'tree', '(cart)', 'artifici', 'neural', 'network', '(ann)', 'also', 'success', 'use', 'investig', 'ard', 'problem', 'individu', 'treatment', 'ard', 'could', 'implement', 'support', 'ai', 'abl', 'classifi', 'ard', 'mani', 'subphenotyp', 'unsupervis', 'machin', 'learn', 'algorithm', 'interestingli', 'subphenotyp', 'show', 'differ', 'respons', 'certain', 'intervent', 'howev', 'current', 'analyt', 'involv', 'ard', 'fulli', 'incorpor', 'inform', 'omic', 'transcriptom', 'proteom', 'daili', 'activ', 'environment', 'condit', 'ai', 'technolog', 'assist', 'us', 'interpret', 'complex', 'data', 'ard', 'patient', 'enabl', 'us', 'improv', 'manag', 'ard', 'patient', 'futur', 'individu', 'treatment', 'plan']"
33329090,2020-11-01,0,2115,171,188,"['review', 'decad', 'research', 'suicid', 'relat', 'behaviour', 'use', 'south', 'london', 'maudsley', 'nh', 'foundat', 'trust', 'clinic', 'record', 'interact', 'search', '(cris)', 'system', 'suicid', 'seriou', 'public', 'health', 'issu', 'worldwid', 'yet', 'current', 'clinic', 'method', 'assess', 'person', 'risk', 'take', 'life', 'remain', 'unreli', 'new', 'method', 'assess', 'suicid', 'risk', 'explor', 'widespread', 'adopt', 'electron', 'health', 'record', '(ehrs)', 'open', 'new', 'possibl', 'epidemiolog', 'studi', 'suicid', 'relat', 'behaviour', 'amongst', 'receiv', 'healthcar', 'type', 'record', 'captur', 'valuabl', 'inform', 'enter', 'healthcar', 'practition', 'point', 'care', 'howev', 'much', 'recent', 'work', 'reli', 'heavili', 'structur', 'data', 'ehr', 'whilst', 'much', 'import', 'inform', 'patient', 'care', 'pathway', 'record', 'unstructur', 'text', 'clinic', 'note', 'access', 'structur', 'text', 'data', 'use', 'clinic', 'research', 'particularli', 'suicid', 'selfharm', 'research', 'signific', 'challeng', 'increasingli', 'address', 'use', 'method', 'field', 'natur', 'languag', 'process', '(nlp)', 'machin', 'learn', '(ml)', 'review', 'provid', 'overview', 'rang', 'suiciderel', 'studi', 'carri', 'use', 'clinic', 'record', 'interact', 'search', '(cris):', 'databas', 'epidemiolog', 'clinic', 'research', 'contain', 'deidentifi', 'ehr', 'south', 'london', 'maudsley', 'nh', 'foundat', 'trust', 'highlight', 'varieti', 'clinic', 'research', 'question', 'cohort', 'techniqu', 'explor', 'suicid', 'relat', 'behaviour', 'research', 'use', 'cri', 'includ', 'develop', 'nlp', 'ml', 'approach', 'demonstr', 'ehr', 'data', 'provid', 'comprehens', 'materi', 'studi', 'preval', 'suicid', 'selfharm', 'clinic', 'popul', 'structur', 'data', 'alon', 'insuffici', 'nlp', 'method', 'need', 'accur', 'identifi', 'relev', 'inform', 'ehr', 'data', 'also', 'show', 'text', 'clinic', 'note', 'provid', 'signal', 'ml', 'approach', 'suicid', 'risk', 'assess', 'envis', 'increas', 'progress', 'decad', 'come', 'particularli', 'extern', 'valid', 'find', 'across', 'multipl', 'site', 'countri', 'term', 'clinic', 'evid', 'term', 'nlp', 'machin', 'learn', 'method', 'transfer']"
33330127,2020-11-01,0,1471,86,188,"['mini', 'review:', 'clinic', 'routin', 'microbiolog', 'era', 'autom', 'digit', 'health', 'clinic', 'microbiolog', 'laboratori', 'first', 'line', 'combat', 'handl', 'infecti', 'diseas', 'antibiot', 'resist', 'includ', 'newli', 'emerg', 'one', 'although', 'clinic', 'laboratori', 'still', 'reli', 'convent', 'method', 'cascad', 'technolog', 'chang', 'driven', 'digit', 'imag', 'highthroughput', 'sequenc', 'revolution', 'manag', 'clinic', 'diagnost', 'direct', 'detect', 'bacteria', 'swift', 'antimicrobi', 'suscept', 'test', 'importantli', 'technolog', 'advanc', 'occur', 'golden', 'age', 'machin', 'learn', 'comput', 'longer', 'act', 'passiv', 'data', 'mine', 'train', 'also', 'help', 'physician', 'make', 'decis', 'diagnost', 'optim', 'treatment', 'administr', 'potenti', 'physic', 'integr', 'new', 'technolog', 'autom', 'chain', 'combin', 'machinelearningbas', 'softwar', 'data', 'analys', 'seduc', 'would', 'inde', 'lead', 'faster', 'manag', 'infecti', 'diseas', 'howev', 'one', 'side', 'technolog', 'advanc', 'would', 'achiev', 'better', 'perform', 'convent', 'method', 'side', 'evolut', 'challeng', 'clinician', 'term', 'data', 'interpret', 'impact', 'entir', 'hospit', 'personnel', 'organ', 'manag', 'mini', 'review', 'discuss', 'technolog', 'achiev', 'offer', 'practic', 'exampl', 'oper', 'also', 'limit', 'potenti', 'issu', 'implement', 'could', 'rise', 'clinic', 'microbiolog', 'laboratori']"
32925312,2020-11-01,0,1511,71,188,"['machin', 'learn', 'optim', 'robot', 'oper', 'field', 'purpos', 'review:', 'increas', 'use', 'robot', 'urolog', 'surgeri', 'facilit', 'collect', 'big', 'data', 'machin', 'learn', 'enabl', 'comput', 'infer', 'pattern', 'larg', 'dataset', 'review', 'aim', 'highlight', 'recent', 'find', 'applic', 'machin', 'learn', 'roboticassist', 'urolog', 'surgeri', 'recent', 'findings:', 'machin', 'learn', 'use', 'surgic', 'perform', 'assess', 'skill', 'train', 'surgic', 'candid', 'select', 'autonom', 'surgeri', 'autonom', 'segment', 'classif', 'surgic', 'data', 'explor', 'serv', 'steppingston', 'provid', 'realtim', 'surgic', 'assess', 'ultim', 'improv', 'surgic', 'safeti', 'qualiti', 'predict', 'machin', 'learn', 'model', 'creat', 'guid', 'appropri', 'surgic', 'candid', 'select', 'wherea', 'intraop', 'machin', 'learn', 'algorithm', 'design', 'provid', '3d', 'augment', 'realiti', 'realtim', 'surgic', 'margin', 'check', 'reinforcementlearn', 'strategi', 'util', 'autonom', 'robot', 'surgeri', 'combin', 'expert', 'demonstr', 'trialanderror', 'learn', 'robot', 'promis', 'approach', 'toward', 'autonomi', 'summary:', 'robotassist', 'urolog', 'surgeri', 'coupl', 'machin', 'learn', 'burgeon', 'area', 'studi', 'demonstr', 'excit', 'potenti', 'howev', 'valid', 'clinic', 'trial', 'requir', 'ensur', 'safeti', 'efficaci', 'incorpor', 'machin', 'learn', 'surgic', 'practic']"
32633615,2020-11-01,2,1320,131,188,"['probe', 'characterist', 'biofunct', 'effect', 'diseaseaffect', 'cell', 'drug', 'respons', 'via', 'machin', 'learn', 'applic', 'druginduc', 'transform', 'diseas', 'characterist', 'cellular', 'molecular', 'level', 'offer', 'opportun', 'predict', 'evalu', 'efficaci', 'pharmaceut', 'ingredi', 'whilst', 'enabl', 'optim', 'design', 'new', 'improv', 'drug', 'enhanc', 'pharmacokinet', 'pharmacodynam', 'machin', 'learn', 'promis', 'insilico', 'tool', 'use', 'simul', 'cell', 'specif', 'diseas', 'properti', 'determin', 'respons', 'toward', 'drug', 'uptak', 'differ', 'properti', 'normal', 'infect', 'cell', 'includ', 'biophys', 'biochem', 'physiolog', 'characterist', 'play', 'key', 'role', 'develop', 'fundament', 'cellular', 'probe', 'platform', 'machin', 'learn', 'applic', 'cellular', 'featur', 'extract', 'period', 'drug', 'treat', 'infect', 'normal', 'cell', 'via', 'imag', 'segment', 'order', 'probe', 'dynam', 'differ', 'cell', 'behavior', 'cellular', 'segment', 'evalu', 'reflect', 'level', 'drug', 'effect', 'distinct', 'cell', 'group', 'cell', 'via', 'probabl', 'score', 'articl', 'provid', 'account', 'use', 'machin', 'learn', 'method', 'probe', 'differ', 'biophys', 'biochem', 'physiolog', 'characterist', 'infect', 'cell', 'respons', 'pharmacokinet', 'uptak', 'drug', 'ingredi', 'applic', 'cancer', 'diabet', 'neurodegen', 'diseas', 'therapi']"
33311940,2020-11-01,1,728,69,188,"['emerg', 'use', 'artifici', 'intellig', 'inflammatori', 'bowel', 'diseas', 'inflammatori', 'bowel', 'diseas', '(ibd)', 'complex', 'immunemedi', 'gastrointestin', 'disord', 'illdefin', 'etiolog', 'multifacet', 'diagnost', 'criteria', 'unpredict', 'treatment', 'respons', 'innov', 'ibd', 'diagnost', 'includ', 'develop', 'genom', 'sequenc', 'molecular', 'analyt', 'gener', 'tremend', 'interest', 'leverag', 'larg', 'data', 'platform', 'clinic', 'meaning', 'tool', 'artifici', 'intellig', 'machin', 'learn', 'facilit', 'interpret', 'larg', 'array', 'data', 'may', 'provid', 'insight', 'improv', 'ibd', 'outcom', 'potenti', 'applic', 'machin', 'learn', 'model', 'vast', 'research', 'need', 'gener', 'standard', 'model', 'adapt', 'target', 'ibd', 'popul']"
33147836,2020-11-01,0,1377,115,188,"['review', 'laser', 'raman', 'spectroscopi', 'surgic', 'breast', 'cancer', 'detection:', 'stochast', 'backpropag', 'neural', 'network', 'laser', 'raman', 'spectroscopi', '(lrs)', 'highli', 'specif', 'biomolecular', 'techniqu', 'shown', 'abil', 'distinguish', 'malign', 'normal', 'breast', 'tissu', 'paper', 'discuss', 'signific', 'advanc', 'use', 'lr', 'surgic', 'breast', 'cancer', 'diagnosi', 'emphasi', 'statist', 'machin', 'learn', 'strategi', 'employ', 'precis', 'transpar', 'realtim', 'analysi', 'raman', 'spectra', 'combin', 'varieti', '""machin', 'learning""', 'techniqu', 'lr', 'increasingli', 'employ', 'oncogen', 'diagnost', 'paper', 'propos', 'major', 'algorithm', 'fail', 'provid', 'two', 'critic', 'piec', 'inform', 'requir', 'practic', 'surgeon:', 'probabl', 'classif', 'tissu', 'correct', 'importantli', 'expect', 'error', 'probabl', 'stochast', 'backpropag', 'artifici', 'neural', 'network', 'inher', 'provid', 'piec', 'inform', 'everi', 'tissu', 'site', 'examin', 'lr', 'network', 'train', 'use', 'human', 'expert', 'unsupervis', 'classif', 'algorithm', 'gold', 'standard', 'rapid', 'progress', 'made', 'understand', 'addit', 'contextu', 'data', 'need', 'improv', 'network', 'classif', 'perform', 'patient', 'expect', 'us', 'simpli', 'opinion', 'tumor', 'know', 'certain', 'correct', 'stochast', 'network', 'provid', 'inform']"
32917408,2020-11-01,1,1005,55,188,"['circuitbas', 'biomark', 'mood', 'anxieti', 'disord', 'mood', 'anxieti', 'disord', 'complex', 'heterogen', 'syndrom', 'manifest', 'dysfunct', 'across', 'multipl', 'brain', 'region', 'cell', 'type', 'circuit', 'biomark', 'use', 'brainwid', 'activ', 'pattern', 'human', 'proven', 'use', 'distinguish', 'disord', 'subtyp', 'identifi', 'effect', 'treatment', 'order', 'improv', 'biomark', 'identif', 'crucial', 'understand', 'basic', 'circuitri', 'underpin', 'brainwid', 'activ', 'pattern', 'leverag', 'larg', 'repertoir', 'techniqu', 'anim', 'studi', 'examin', 'role', 'specif', 'cell', 'type', 'circuit', 'drive', 'maladapt', 'behavior', 'recent', 'advanc', 'multiregion', 'record', 'techniqu', 'datadriven', 'analysi', 'approach', 'machinelearningbas', 'behavior', 'analysi', 'tool', 'push', 'boundari', 'anim', 'studi', 'bridg', 'gap', 'human', 'studi', 'assess', 'brainwid', 'activ', 'pattern', 'encod', 'drive', 'emot', 'behavior', 'togeth', 'effort', 'allow', 'identifi', 'precis', 'biomark', 'enhanc', 'diagnosi', 'treatment']"
32871186,2020-11-01,0,844,88,188,"['connect', 'dots:', 'advanc', 'modern', 'metabolom', 'applic', 'yeast', 'system', 'histori', 'metabol', 'origin', 'yeast', 'make', 'bread', 'fact', 'studi', 'base', '""yeast""', 'crucial', 'develop', 'field', 'biochemistri', 'word', '""enzyme""', 'deriv', 'greek', 'word', 'mean', 'leaven', '(yeast)', 'yeast', 'alway', 'point', 'interest', 'eukaryot', 'model', 'system', 'demonstr', 'metabolit', 'function', 'recent', 'time', 'metabolit', 'wide', 'studi', 'predict', 'role', 'variou', 'pathway', 'mani', 'tradit', 'analyt', 'techniqu', 'employ', 'studi', 'metabolom', 'recent', 'interest', 'research', 'present', 'review', 'focus', 'detail', 'yeast', 'metabolom', 'base', 'preliminari', 'research', 'variou', 'analyt', 'techniqu', 'along', 'comput', 'approach', 'review', 'also', 'aim', 'highlight', 'machin', 'learn', 'variou', 'incept', 'yeast', 'metabolom']"
32594605,2020-11-01,2,1045,67,188,"['cardiac', 'mechan', 'heart', 'failur', 'preserv', 'eject', 'fraction', 'heart', 'failur', 'preserv', 'eject', 'fraction', '(hfpef)', 'complex', 'clinic', 'entiti', 'associ', 'signific', 'morbid', 'mortal', 'common', 'comorbid', 'includ', 'hypertens', 'coronari', 'arteri', 'diseas', 'diabet', 'chronic', 'kidney', 'diseas', 'obes', 'increas', 'age', 'predispos', 'preclin', 'diastol', 'dysfunct', 'often', 'progress', 'frank', 'hfpef', 'clinic', 'hfpef', 'typic', 'associ', 'degre', 'diastol', 'dysfunct', 'occur', 'absenc', 'mani', 'convent', 'diastol', 'dysfunct', 'indic', 'exact', 'biolog', 'link', 'risk', 'factor', 'structur', 'chang', 'clinic', 'manifest', 'clearli', 'appar', 'innov', 'approach', 'includ', 'deform', 'imag', 'enabl', 'deeper', 'understand', 'hfpef', 'cardiac', 'mechan', 'beyond', 'convent', 'metric', 'furthermor', 'predict', 'analyt', 'datadriven', 'platform', 'allow', 'deeper', 'understand', 'hfpef', 'phenotyp', 'review', 'focus', 'chang', 'cardiac', 'mechan', 'occur', 'preclin', 'myocardi', 'dysfunct', 'clinic', 'appar', 'hfpef']"
33038992,2020-11-01,0,703,118,188,"['knowledg', 'base', 'versu', 'data', 'based:', 'histor', 'perspect', 'continuum', 'methodolog', 'medic', 'imag', 'analysi', 'advent', 'big', 'data', 'deep', 'learn', 'algorithm', 'promot', 'major', 'shift', 'toward', 'datadriven', 'method', 'medic', 'imag', 'analysi', 'recent', 'howev', 'medic', 'imag', 'analysi', 'field', 'long', 'rich', 'histori', 'inclus', 'knowledgedriven', 'datadriven', 'methodolog', 'present', 'articl', 'provid', 'histor', 'review', 'illustr', 'sampl', 'medic', 'imag', 'analysi', 'method', 'locat', 'along', 'knowledgedriven', 'versu', 'datadriven', 'continuum', 'highlight', 'histor', 'import', 'well', 'currentday', 'relev', 'tradit', 'knowledgebas', 'artifici', 'intellig', 'approach', 'complementar', 'fulli', 'datadriven', 'techniqu', 'deep', 'learn']"
32479253,2020-11-01,5,1962,89,188,"['artifici', 'intellig', '(ai)', 'urologycurr', 'use', 'futur', 'directions:', 'itru', 'studi', 'objective:', 'artifici', 'intellig', '(ai)', 'use', 'variou', 'urolog', 'condit', 'urolithiasi', 'pediatr', 'urolog', 'urogynecolog', 'benign', 'prostat', 'hyperplasia', '(bph)', 'renal', 'transplant', 'urooncolog', 'variou', 'model', 'ai', 'applic', 'urolog', 'subspecialti', 'review', 'discuss', 'materi', 'methods:', 'search', 'strategi', 'adapt', 'identifi', 'review', 'literatur', 'pertain', 'applic', 'ai', 'urolog', 'use', 'keyword', '""urology""', '""artifici', 'intelligence""', '""machin', 'learning""', '""deep', 'learning""', '""artifici', 'neural', 'networks""', '""comput', 'vision""', '""natur', 'languag', 'processing""', 'includ', 'categor', 'review', 'articl', 'editori', 'comment', 'nonurolog', 'studi', 'exclud', 'results:', 'articl', 'review', '47', 'articl', 'report', 'characterist', 'implement', 'ai', 'urolog', 'cancer', 'case', 'benign', 'condit', 'artifici', 'intellig', 'use', 'predict', 'outcom', 'surgic', 'procedur', 'urolithiasi', 'use', 'predict', 'stone', 'composit', 'wherea', 'pediatr', 'urolog', 'bph', 'appli', 'predict', 'sever', 'condit', 'case', 'malign', 'condit', 'appli', 'predict', 'treatment', 'respons', 'surviv', 'prognosi', 'recurr', 'basi', 'genom', 'biomark', 'studi', 'result', 'also', 'found', 'statist', 'better', 'routin', 'approach', 'applic', 'radiom', 'classif', 'nuclear', 'grade', 'renal', 'mass', 'cystoscop', 'diagnosi', 'bladder', 'cancer', 'predict', 'gleason', 'score', 'magnet', 'reson', 'imag', 'computerassist', 'diagnosi', 'prostat', 'cancer', 'applic', 'ai', 'studi', 'extens', 'conclusions:', 'near', 'futur', 'see', 'shift', 'clinic', 'paradigm', 'ai', 'applic', 'find', 'place', 'guidelin', 'revolution', 'decisionmak', 'process']"
33294256,2020-11-01,0,819,88,188,"['applic', 'artifici', 'intellig', 'diagnosi', 'therapi', 'colorect', 'cancer', 'artifici', 'intellig', '(ai)', 'rel', 'new', 'branch', 'comput', 'scienc', 'involv', 'mani', 'disciplin', 'technolog', 'includ', 'robot', 'speech', 'recognit', 'natur', 'languag', 'imag', 'recognit', 'process', 'machin', 'learn', 'recent', 'ai', 'wide', 'appli', 'medic', 'field', 'effect', 'combin', 'ai', 'big', 'data', 'provid', 'conveni', 'effici', 'medic', 'servic', 'patient', 'colorect', 'cancer', '(crc)', 'common', 'type', 'gastrointestin', 'cancer', 'earli', 'diagnosi', 'treatment', 'crc', 'key', 'factor', 'affect', 'prognosi', 'review', 'summar', 'research', 'progress', 'clinic', 'applic', 'valu', 'ai', 'investig', 'earli', 'diagnosi', 'treatment', 'prognosi', 'crc', 'provid', 'comprehens', 'theoret', 'basi', 'ai', 'promis', 'diagnost', 'treatment', 'tool', 'crc']"
33176311,2020-11-01,0,999,43,188,"['recent', 'advanc', 'medic', 'imag', 'process', 'background:', 'applic', 'develop', 'artifici', 'intellig', 'technolog', 'gener', 'profound', 'impact', 'field', 'medic', 'imag', 'help', 'medic', 'personnel', 'make', 'earli', 'accur', 'diagnosi', 'recent', 'deep', 'convolut', 'neural', 'network', 'emerg', 'princip', 'machin', 'learn', 'method', 'comput', 'vision', 'receiv', 'signific', 'attent', 'medic', 'imag', 'key', 'message:', 'paper', 'review', 'recent', 'advanc', 'artifici', 'intellig', 'machin', 'learn', 'deep', 'convolut', 'neural', 'network', 'focus', 'applic', 'medic', 'imag', 'process', 'illustr', 'concret', 'exampl', 'discuss', 'detail', 'architectur', 'convolut', 'neural', 'network', 'visual', 'help', 'understand', 'intern', 'work', 'mechan', 'summary:', 'review', 'discuss', 'sever', 'open', 'question', 'current', 'trend', 'critic', 'challeng', 'face', 'medic', 'imag', 'process', 'artifici', 'intellig', 'technolog']"
33256107,2020-11-01,7,1244,110,188,"['applic', 'artifici', 'intellig', 'technolog', 'oncology:', 'toward', 'establish', 'precis', 'medicin', 'recent', 'year', 'advanc', 'artifici', 'intellig', '(ai)', 'technolog', 'led', 'rapid', 'clinic', 'implement', 'devic', 'ai', 'technolog', 'medic', 'field', '60', 'aiequip', 'medic', 'devic', 'alreadi', 'approv', 'food', 'drug', 'administr', '(fda)', 'unit', 'state', 'activ', 'introduct', 'ai', 'technolog', 'consid', 'inevit', 'trend', 'futur', 'medicin', 'field', 'oncolog', 'clinic', 'applic', 'medic', 'devic', 'use', 'ai', 'technolog', 'alreadi', 'underway', 'mainli', 'radiolog', 'ai', 'technolog', 'expect', 'posit', 'import', 'core', 'technolog', 'particular', '""precis', 'medicine""', 'medic', 'treatment', 'select', 'appropri', 'treatment', 'patient', 'base', 'vast', 'amount', 'medic', 'data', 'genom', 'inform', 'becom', 'worldwid', 'trend;', 'ai', 'technolog', 'expect', 'util', 'process', 'extract', 'truli', 'use', 'inform', 'larg', 'amount', 'medic', 'data', 'appli', 'diagnosi', 'treatment', 'review', 'would', 'like', 'introduc', 'histori', 'ai', 'technolog', 'current', 'state', 'medic', 'ai', 'especi', 'oncolog', 'field', 'well', 'discuss', 'possibl', 'challeng', 'ai', 'technolog', 'medic', 'field']"
32931022,2020-11-01,1,1402,98,188,"['clinic', 'trial', 'design:', 'past', 'present', 'futur', 'context', 'big', 'data', 'precis', 'medicin', 'clinic', 'trial', 'fundament', 'advanc', 'cancer', 'treatment', 'tradit', 'framework', 'phase', '1', '3', 'trial', 'design', 'increment', 'advanc', 'regimen', 'howev', 'abil', 'understand', 'treat', 'cancer', 'evolv', 'increas', 'drug', 'target', 'expand', 'array', 'therapeut', 'target', 'develop', 'progress', 'comprehens', 'data', 'set', 'emerg', 'comput', 'analyt', 'reshap', 'treatment', 'strategi', 'robust', 'linkag', 'drug', 'underli', 'cancer', 'biolog', 'blur', 'histor', 'line', 'defin', 'trial', 'basi', 'cancer', 'type', 'complex', 'molecular', 'basi', 'cancer', 'coupl', 'manifold', 'variat', 'clinic', 'statu', 'drive', 'individu', 'tailor', 'use', 'combin', 'precis', 'target', 'drug', 'approach', 'spawn', 'new', 'era', 'clinic', 'trial', 'type', 'although', 'care', 'deliv', 'commun', 'set', 'larg', 'center', 'support', 'realtim', 'multiom', 'analyt', 'integr', 'interpret', 'use', 'machin', 'learn', 'context', 'realworld', 'data', 'set', 'coupl', 'analyt', 'capabl', 'larg', 'center', 'tailor', 'deliveri', 'therapi', 'commun', 'forg', 'paradigm', 'optim', 'servic', 'patient', 'understand', 'import', 'evolv', 'trend', 'across', 'health', 'care', 'spectrum', 'affect', 'treatment', 'cancer', 'futur', 'focu', 'review']"
33167561,2020-11-01,2,1461,93,188,"['applic', 'transfer', 'learn', 'eeg', 'decod', 'base', 'braincomput', 'interfaces:', 'review', 'algorithm', 'electroencephalographi', '(eeg)', 'decod', 'mainli', 'base', 'machin', 'learn', 'current', 'research', 'one', 'main', 'assumpt', 'machin', 'learn', 'train', 'test', 'data', 'belong', 'featur', 'space', 'subject', 'probabl', 'distribut', 'howev', 'may', 'violat', 'eeg', 'process', 'variat', 'across', 'sessions/subject', 'result', 'deviat', 'featur', 'distribut', 'eeg', 'signal', 'task', 'reduc', 'accuraci', 'decod', 'model', 'mental', 'task', 'recent', 'transfer', 'learn', '(tl)', 'shown', 'great', 'potenti', 'process', 'eeg', 'signal', 'across', 'sessions/subject', 'work', 'review', '80', 'relat', 'publish', 'studi', '2010', '2020', 'tl', 'applic', 'eeg', 'decod', 'herein', 'report', 'kind', 'tl', 'method', 'use', '(eg', 'instanc', 'knowledg', 'featur', 'represent', 'knowledg', 'model', 'paramet', 'knowledge)', 'describ', 'type', 'eeg', 'paradigm', 'analyz', 'summar', 'dataset', 'use', 'evalu', 'perform', 'moreov', 'discuss', 'stateoftheart', 'futur', 'develop', 'tl', 'eeg', 'decod', 'result', 'show', 'tl', 'significantli', 'improv', 'perform', 'decod', 'model', 'across', 'subjects/sess', 'reduc', 'calibr', 'time', 'braincomput', 'interfac', '(bci)', 'system', 'review', 'summar', 'current', 'practic', 'suggest', 'perform', 'outcom', 'hope', 'provid', 'guidanc', 'help', 'eeg', 'research', 'futur']"
33313059,2020-11-01,0,2359,56,188,"['leverag', 'data', 'scienc', 'person', 'haemodialysi', 'background:', '2019', 'scienc', 'dialysi', 'meet', 'bellvitg', 'univers', 'hospit', 'devot', 'challeng', 'opportun', 'pose', 'use', 'data', 'scienc', 'facilit', 'precis', 'person', 'medicin', 'nephrolog', 'describ', 'new', 'approach', 'technolog', 'meet', 'includ', 'separ', 'section', 'issu', 'data', 'collect', 'data', 'analysi', 'part', 'data', 'collect', 'present', 'institut', 'argo', 'ehealth', 'project', 'provid', 'common', 'model', 'standard', 'clinic', 'practic', 'also', 'pay', 'specif', 'attent', 'way', 'random', 'control', 'trial', 'offer', 'data', 'may', 'critic', 'decisionmak', 'real', 'world', 'opportun', 'open', 'sourc', 'softwar', '(oss)', 'data', 'scienc', 'clinic', 'practic', 'also', 'discuss', 'summary:', 'precis', 'medicin', 'aim', 'provid', 'right', 'treatment', 'right', 'patient', 'right', 'time', 'deepli', 'connect', 'data', 'scienc', 'dialysi', 'patient', 'highli', 'depend', 'technolog', 'live', 'treatment', 'gener', 'huge', 'volum', 'data', 'analys', 'data', 'scienc', 'emerg', 'tool', 'provid', 'integr', 'approach', 'data', 'collect', 'storag', 'clean', 'process', 'analysi', 'interpret', 'potenti', 'larg', 'volum', 'inform', 'meant', 'perspect', 'articl', 'data', 'scienc', 'base', 'experi', 'expert', 'invit', 'scienc', 'dialysi', 'meet', 'provid', 'uptod', 'perspect', 'potenti', 'data', 'scienc', 'kidney', 'diseas', 'dialysi', 'key', 'messages:', 'healthcar', 'quickli', 'becom', 'datadepend', 'data', 'scienc', 'disciplin', 'hold', 'promis', 'contribut', 'develop', 'person', 'medicin', 'although', 'nephrolog', 'still', 'lag', 'behind', 'process', 'key', 'idea', 'ensur', 'data', 'guid', 'medic', 'decis', 'base', 'individu', 'patient', 'characterist', 'rather', 'averag', 'whole', 'popul', 'usual', 'base', 'random', 'control', 'trial', 'exclud', 'kidney', 'diseas', 'patient', 'furthermor', 'increas', 'interest', 'obtain', 'data', 'effect', 'avail', 'treatment', 'current', 'patient', 'care', 'base', 'pragmat', 'clinic', 'trial', 'use', 'data', 'scienc', 'context', 'becom', 'increasingli', 'feasibl', 'part', 'thank', 'swift', 'develop', 'oss']"
33165729,2020-11-01,1,1643,84,188,"['suicid', 'risk', 'assess', 'use', 'machin', 'learn', 'social', 'networks:', 'scope', 'review', 'accord', 'world', 'health', 'organ', '(who)', 'report', '2016', 'around', '800000', 'individu', 'commit', 'suicid', 'moreov', 'suicid', 'second', 'caus', 'unnatur', 'death', 'peopl', '15', '29', 'year', 'paper', 'review', 'state', 'art', 'literatur', 'concern', 'use', 'machin', 'learn', 'method', 'suicid', 'detect', 'social', 'network', 'consequ', 'object', 'data', 'collect', 'techniqu', 'develop', 'process', 'valid', 'metric', 'use', 'suicid', 'detect', 'social', 'network', 'analyz', 'author', 'conduct', 'scope', 'review', 'use', 'methodolog', 'propos', 'arksey', 'omalley', 'et', 'al', 'prisma', 'protocol', 'adopt', 'select', 'relev', 'studi', 'scope', 'review', 'aim', 'identifi', 'machin', 'learn', 'techniqu', 'use', 'predict', 'suicid', 'risk', 'base', 'inform', 'post', 'social', 'network', 'databas', 'use', 'pubm', 'scienc', 'direct', 'ieee', 'xplore', 'web', 'scienc', 'total', '50%', 'includ', 'studi', '(8/16)', 'report', 'explicitli', 'use', 'data', 'mine', 'techniqu', 'featur', 'extract', 'featur', 'detect', 'entiti', 'identif', 'commonli', 'report', 'method', 'linguist', 'inquiri', 'word', 'count', '(4/8', '50%)', 'follow', 'latent', 'dirichlet', 'analysi', 'latent', 'semant', 'analysi', 'word2vec', '(2/8', '25%)', 'nonneg', 'matrix', 'factor', 'princip', 'compon', 'analysi', 'use', 'one', 'includ', 'studi', '(125%)', 'total', '3', '8', 'research', 'paper', '(375%)', 'combin', 'one', 'techniqu', 'support', 'vector', 'machin', 'implement', '10', '16', 'includ', 'studi', '(625%)', 'final', '75%', 'analyz', 'studi', 'implement', 'machin', 'learningbas', 'model', 'use', 'python']"
